True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
5,3,0.03642750585378005,0.19071086804103146,0.13083130968059914,0.263544002857373,0.22017307076212284,0.15831324280509343,1,0.0,1.0,0.0,0.0,0.0,0.0,3,0.03,0.24,0.11,0.37,0.12,0.13,4,0.024461168950678826,0.14092437734127036,0.1422396574712829,0.2643267665617576,0.28205307895625165,0.14599495071875895,1,0.0,0.4,0.0,0.4,0.0,0.2
3,3,0.011466845902464025,0.01146088997174593,0.03051898407339942,0.6741136429725277,0.055145472932314005,0.21729416414754893,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.02,0.75,0.04,0.19,3,0.006493223487030518,0.0055266559060087265,0.023017520533166635,0.6503356404473773,0.06141411472947193,0.25321284489694484,3,0.0,0.0,0.0,0.8,0.0,0.2
0,2,0.36850763400708797,0.004235034767256077,0.6158960331190624,0.006023870199691604,0.005098827659056181,0.0002386002478457237,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.52,0.01,0.43,0.03,0.01,0.0,2,0.41676159608910646,0.001989009686092268,0.5691943076113942,0.002658012575300201,0.009246555620128943,0.0001505184179780083,0,0.6,0.0,0.2,0.0,0.2,0.0
4,5,0.014621841996017093,0.19648292177664875,0.10425056797789146,0.12128945738079487,0.21733805786855478,0.34601715300009306,3,0.0,0.0,0.0,1.0,0.0,0.0,5,0.02,0.22,0.07,0.17,0.19,0.33,1,0.012089088502616337,0.17043349328437846,0.12226063169111448,0.1168663070791264,0.304856485047591,0.27349399439517313,1,0.0,0.6,0.0,0.0,0.0,0.4
4,2,0.2470448650624798,0.14947954239078798,0.3869934591858062,0.08399690031985292,0.10778984187794892,0.02469539116312414,3,0.0,0.0,0.0,1.0,0.0,0.0,2,0.07,0.05,0.73,0.08,0.07,0.0,2,0.22897780485504704,0.10538649139923535,0.43182087442721334,0.08024995769023094,0.13897764638689916,0.014587225241373944,2,0.0,0.0,0.8,0.0,0.2,0.0
2,0,0.7964377969831787,0.02623254498593105,0.16510111813027775,0.0008940911685098253,0.011290655095341648,4.3793636760917546e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.03,0.16,0.0,0.01,0.0,0,0.7479550638969824,0.014573157511728536,0.22368494828097718,0.0009074175315798586,0.012750910363881006,0.00012850241485107386,0,1.0,0.0,0.0,0.0,0.0,0.0
3,3,0.004093990384971752,0.02589705138098654,0.00995980652255195,0.8636161023827332,0.07516900125453571,0.021264048074220776,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.01,0.0,0.89,0.07,0.03,3,0.0019455141343313414,0.012719562911261813,0.009310117061897731,0.8893447215607633,0.0684568330007395,0.018223251331006295,3,0.0,0.0,0.0,1.0,0.0,0.0
3,3,0.004878958458498905,0.015179174313905806,0.015218043452007925,0.579217748803684,0.06369342998758937,0.3218126449843139,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.03,0.85,0.06,0.06,3,0.003130140663406617,0.007606877927477361,0.012655343002401285,0.478290933066551,0.08910526950618945,0.4092114358339742,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.0016139299925214264,0.13268078294602623,0.0663350780813628,0.11744782263442215,0.5049743748556675,0.1769480114899999,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.14,0.07,0.16,0.57,0.06,4,0.001564470229762247,0.08581797460030814,0.0702127328247409,0.0984553445901972,0.5412615941096386,0.20268788364535317,3,0.0,0.2,0.0,0.4,0.4,0.0
5,5,0.024379085670851366,0.06763352472809114,0.1061741217681602,0.2611820611297409,0.1341042549559806,0.4065269517471758,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.02,0.17,0.24,0.57,5,0.016750506364455173,0.04523442055201101,0.09690405122890423,0.2222182728028164,0.19694785214253735,0.42194489690927617,5,0.0,0.0,0.0,0.0,0.2,0.8
2,2,0.294874650554072,0.02379544495084756,0.538930034938053,0.07100743535988112,0.0325876709083399,0.03880476328880634,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.28,0.01,0.63,0.02,0.04,0.02,2,0.2617472251222204,0.010222803639627524,0.62439529259963,0.041033748399273415,0.048706450637864614,0.01389447960138404,2,0.4,0.0,0.6,0.0,0.0,0.0
4,4,0.0006647387486471335,0.18025768554074256,0.02071207776545246,0.2874331537468595,0.4540284539790756,0.05690389021922265,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.21,0.02,0.17,0.57,0.03,4,0.001008976512573251,0.11558149630122815,0.02078705092601222,0.29568917555776075,0.49029855881803514,0.07663474188439048,3,0.0,0.2,0.0,0.4,0.4,0.0
5,5,0.007788627793832166,0.025313518664870263,0.038413585187074537,0.1128310602062211,0.07655575242596291,0.7390974557220389,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.01,0.05,0.17,0.77,5,0.005249834866839517,0.016438064782256286,0.028401108107969697,0.08352465516195914,0.13019456589879402,0.7361917711821812,5,0.0,0.0,0.0,0.0,0.4,0.6
0,2,0.16618758749542972,0.17438035775973396,0.3851402929712277,0.06453264611118921,0.14390013045145963,0.06585898521095973,3,0.0,0.0,0.0,1.0,0.0,0.0,2,0.06,0.1,0.48,0.12,0.23,0.01,2,0.14356817397605842,0.13455941572726243,0.4253644904749444,0.07203800336558064,0.19555677422808115,0.028913142228073143,2,0.0,0.0,0.6,0.2,0.2,0.0
4,1,0.02028649528255387,0.42492191029993476,0.07723703188000325,0.11821563573349336,0.28803764973938634,0.07130127706462841,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.01,0.6,0.0,0.15,0.17,0.07,1,0.012712736901517575,0.3962673644895459,0.06860130574648769,0.12170881868909561,0.3356147994252473,0.06509497474810563,1,0.0,0.4,0.0,0.2,0.4,0.0
3,1,0.028697035819410997,0.42942820585929237,0.09295044937528944,0.1589957397231779,0.28511649246905324,0.004812076753775949,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.01,0.76,0.02,0.07,0.14,0.0,1,0.018211400482932825,0.44749241648659727,0.10418858323561739,0.12725061487524833,0.29416261847549324,0.008694366444111236,1,0.0,0.8,0.0,0.0,0.2,0.0
1,4,0.04695117300805927,0.3482818276666582,0.08840924503023798,0.08918169488490638,0.40414334477023506,0.023032714639902953,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.55,0.06,0.15,0.22,0.02,4,0.03169454420805286,0.30577554952900765,0.09411743901956411,0.0881083526811173,0.448871004386623,0.03143311017563503,1,0.0,0.8,0.0,0.2,0.0,0.0
3,3,0.014294426792545837,0.029554930742614387,0.028011169570577362,0.5216224217571348,0.11062756642680496,0.2958894847103226,4,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.01,0.0,0.78,0.13,0.08,3,0.00751878474416032,0.013504598118443963,0.018769900373869677,0.5307047520248293,0.11918747505047456,0.310314489688222,3,0.0,0.0,0.0,0.8,0.2,0.0
3,3,0.013477477250650122,0.03173584580334132,0.03917026742912172,0.6625950440162153,0.1100468941176934,0.14297447138297822,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.94,0.05,0.01,3,0.007088255024128936,0.015659028844294997,0.03370103652448833,0.6602841333160113,0.12499927913538092,0.15826826715569542,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.141048306798802,0.20764278234299616,0.040426641037591846,0.007269130202725232,0.6035806715155723,3.246810231258191e-05,1,0.0,1.0,0.0,0.0,0.0,0.0,4,0.25,0.21,0.04,0.04,0.46,0.0,4,0.16842331089699225,0.29675335527251545,0.06009186329786628,0.012657973742772421,0.4585793012405008,0.0034941955493525733,4,0.4,0.0,0.0,0.0,0.6,0.0
4,2,0.055400729499292714,0.031311314087849464,0.6981731429604604,0.1011962748483382,0.08515372458584552,0.02876481401821363,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.08,0.04,0.39,0.27,0.19,0.03,2,0.054262800350865,0.018621501026504773,0.7298497411853453,0.05927878628799635,0.11702124858918819,0.0209659225601008,2,0.0,0.0,0.6,0.4,0.0,0.0
4,4,0.015571068763360656,0.2249167876617408,0.10243859340755727,0.1260525462204376,0.31000658335142783,0.22101442059547577,1,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.3,0.02,0.2,0.39,0.09,4,0.0098209172787464,0.1823090477168851,0.09308539982449722,0.13753840126524208,0.3621636285654659,0.21508260534916318,1,0.0,0.4,0.0,0.2,0.2,0.2
4,4,0.1477833912811158,0.16571254224847728,0.20216983738603503,0.15933295943906983,0.2938308910616616,0.031170378583640322,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.1,0.36,0.12,0.18,0.15,0.09,4,0.126538584946144,0.14116959194929965,0.20829739351035054,0.17158687955439575,0.2981231887070336,0.054284361332776525,1,0.2,0.4,0.0,0.4,0.0,0.0
0,0,0.5466030958290552,0.03409305077848951,0.3246979775543715,0.030516371739677986,0.059744443590608355,0.004345060507797451,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.6,0.02,0.34,0.01,0.03,0.0,0,0.5317916651894362,0.018675059777727786,0.35772256376258915,0.02774010289475075,0.05925321716558869,0.004817391209907294,0,0.8,0.0,0.2,0.0,0.0,0.0
0,0,0.7328077253164268,0.048909715862158164,0.1655274207443479,0.004182282412280776,0.048396749508189486,0.0001761061565968876,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.68,0.0,0.3,0.0,0.02,0.0,0,0.7137115295339478,0.02926141530670339,0.21456783592850642,0.003748204204047412,0.03829208881907391,0.0004189262077213074,2,0.2,0.0,0.8,0.0,0.0,0.0
3,1,0.01903320614357998,0.3664405145047778,0.13285320918368101,0.17406222143220534,0.2743128270009305,0.03329802173482524,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.41,0.02,0.29,0.15,0.13,4,0.012333344208788479,0.3195737687208718,0.1409569204173233,0.16928335249992288,0.33368037270509804,0.024172241447995103,1,0.0,0.4,0.0,0.4,0.0,0.2
1,1,0.05304716826474697,0.5907906731952557,0.11684921288684924,0.07123389146347094,0.15722286490448756,0.0108561892851897,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.91,0.01,0.03,0.04,0.01,1,0.03627524984396603,0.6304573147766471,0.10463557647704262,0.05768634502133399,0.16174878262124004,0.009196731259770243,1,0.0,0.8,0.0,0.2,0.0,0.0
4,4,0.02232670578866163,0.3547430156515352,0.022615755986658465,0.1328852514436791,0.4662239874099306,0.0012052837195349,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.01,0.44,0.02,0.05,0.44,0.04,1,0.014087356770121195,0.42975003530994205,0.029754609986647116,0.09156676995719437,0.421204266535052,0.013636961441043007,4,0.0,0.4,0.0,0.0,0.6,0.0
1,4,0.00021713233914793004,0.37129366528055746,0.03033597558135905,0.12331828210233002,0.4626414569997966,0.012193487696809129,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.28,0.14,0.15,0.37,0.06,4,0.0008844616470892473,0.3524557314316841,0.03896841155483783,0.11522029520157481,0.4701788702180264,0.022292229946787923,1,0.0,0.4,0.0,0.0,0.4,0.2
3,1,0.050854501562564026,0.5374615875811063,0.1968169713201906,0.04429572532585628,0.1610368140633957,0.009534400146887004,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.02,0.51,0.14,0.17,0.14,0.02,1,0.03368009784429216,0.5156834590764103,0.1875493605783693,0.041236751560211976,0.21584827248052735,0.006002058460189357,1,0.0,0.4,0.2,0.2,0.2,0.0
0,2,0.28203205612685656,7.004871230957678e-06,0.7177615359165184,0.00018073992125115072,1.7937774802126918e-05,7.253893407578343e-07,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.17,0.0,0.81,0.01,0.01,0.0,2,0.4190742586061605,9.906053448537054e-06,0.5808289360809911,1.6641002755903682e-05,6.980575991288677e-05,4.524967314771634e-07,2,0.2,0.0,0.8,0.0,0.0,0.0
2,2,0.11952798521277133,0.21868156081812995,0.4000705094062583,0.050295681203307734,0.19081919852260998,0.020605064836922694,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.02,0.27,0.5,0.07,0.14,0.0,2,0.09462091094691955,0.17596524051454573,0.4210679034268306,0.051394796738348805,0.2417744353040795,0.0151767130692757,2,0.0,0.0,0.6,0.2,0.2,0.0
2,2,0.07896041781136343,0.14932342594744286,0.25562878436229886,0.14827475595322306,0.15898136746297858,0.2088312484626932,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.03,0.18,0.35,0.17,0.18,0.09,2,0.0688929323951909,0.11851272211036724,0.30722134808043783,0.1496214957610102,0.22501751936532235,0.13073398228767127,1,0.0,0.2,0.2,0.2,0.2,0.2
0,2,0.4543006628941393,0.0005332756746408373,0.5382884624421184,0.005251920823084807,0.0012434199672890786,0.0003822581987276662,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.49,0.0,0.5,0.0,0.01,0.0,2,0.4240978939024847,0.00016723667036815226,0.5722119876031121,0.0012277835039057447,0.0021417536192215353,0.00015334470090778697,2,0.4,0.0,0.6,0.0,0.0,0.0
0,0,0.7134463519315414,0.0019783475311710504,0.2822951607232935,0.00032695144316768605,0.0019499328462258387,3.255524600510243e-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.83,0.01,0.15,0.0,0.01,0.0,0,0.7622599262219183,0.0006171843930606375,0.23463124267042212,0.00015827792706211852,0.0023294008364502573,3.967951086492504e-06,0,0.8,0.0,0.2,0.0,0.0,0.0
5,5,0.039049643128422906,0.08428196516118343,0.11208965495181845,0.2328611369924106,0.14525646712027301,0.38646113264589166,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.01,0.05,0.15,0.2,0.59,5,0.0296338023043384,0.05877739261081882,0.11191495756286991,0.20136855493760464,0.20542942230740158,0.3928758702769666,5,0.0,0.0,0.0,0.2,0.0,0.8
1,1,0.04726571475828333,0.4499064434700218,0.14910158816142666,0.06778274508135688,0.24799646280301435,0.03794704572589701,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.01,0.44,0.15,0.23,0.14,0.03,1,0.03228734767576514,0.4109534858398375,0.13986188474432562,0.07329661050527543,0.31787538691413536,0.025725284320660718,1,0.0,0.4,0.2,0.4,0.0,0.0
5,5,0.003145547795059582,0.00626890168184838,0.011573311402687313,0.05864537639785719,0.026476668041897657,0.8938901946806499,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.01,0.01,0.01,0.97,5,0.002147470150500755,0.004017133253436291,0.007273013141941722,0.03672380168170763,0.03919139612092084,0.9106471856514929,5,0.0,0.0,0.0,0.0,0.0,1.0
4,4,0.000334231548932209,0.2095063420519212,0.04187888404584156,0.05000485999243062,0.6787487692435719,0.019526913117302647,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.3,0.22,0.05,0.43,0.0,4,0.0008792326685378584,0.15400155554424927,0.0463654353901855,0.05475004039730935,0.7113857813474761,0.03261795465224205,1,0.0,0.6,0.2,0.0,0.2,0.0
5,5,0.012008617645344423,0.024969238578060413,0.02132990362618036,0.37053137959020555,0.06390652018088824,0.507254340379321,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.16,0.24,0.12,0.48,5,0.008379644309038786,0.013860802557887957,0.017938157862078873,0.257583114195625,0.09234785302853109,0.6098904280468382,5,0.0,0.0,0.2,0.2,0.0,0.6
5,5,0.02884027523886673,0.023156703009530176,0.07665764671667896,0.23898052830478883,0.07820063396891064,0.5541642127612245,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.0,0.02,0.07,0.07,0.83,5,0.0204390975390081,0.014026743140664516,0.05670333807978861,0.18197203032497558,0.10823731082410282,0.6186214800914609,5,0.0,0.0,0.0,0.2,0.0,0.8
5,1,0.03199029827084246,0.26404224522819764,0.2341257849754448,0.19277609790802358,0.2325308752919538,0.04453469832553769,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.05,0.45,0.21,0.14,0.13,0.02,2,0.022561812330846098,0.20859605489301747,0.27853818773050787,0.17035119856503325,0.28165399311636224,0.03829875336423317,1,0.0,0.6,0.2,0.2,0.0,0.0
4,1,0.10612065105672847,0.2871248927739469,0.24305153120331616,0.1297360211608822,0.2029088062291695,0.03105809757595664,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.04,0.56,0.25,0.12,0.02,0.01,1,0.0846490063639257,0.255002850542527,0.2493931829176009,0.134522295079546,0.24914351683331407,0.027289148263086534,1,0.0,0.4,0.4,0.2,0.0,0.0
1,1,0.015160795930811825,0.6723954492201668,0.0889880167893612,0.01381728532641278,0.20770859729777932,0.0019298554354679842,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.78,0.04,0.03,0.15,0.0,1,0.008350839782966996,0.755285712738881,0.05338128983488101,0.011274992852351002,0.16974259598725014,0.0019645688036698463,1,0.0,0.8,0.0,0.0,0.2,0.0
2,0,0.436365365556385,0.13381702308869756,0.2761678880960037,0.03016109909607192,0.12057025740187044,0.0029183667609713696,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.03,0.41,0.02,0.04,0.0,0,0.4558439372784646,0.09717147760624543,0.30091166689945026,0.028514330222138812,0.11401325670996351,0.00354533128373753,0,0.6,0.0,0.4,0.0,0.0,0.0
1,1,0.10375805160357694,0.5861656281234964,0.05572851353538315,0.01524525338300956,0.238210396059536,0.0008921572949979227,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.2,0.58,0.11,0.01,0.1,0.0,1,0.09853980762024209,0.6435032115926126,0.056547417448790584,0.015403574761181624,0.18350491649546605,0.0025010720817069286,0,0.6,0.4,0.0,0.0,0.0,0.0
3,3,0.006706892765131436,0.015795973429960475,0.01940116065830383,0.8223424704217213,0.05974168739773202,0.07601181532715094,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.01,0.98,0.0,0.01,3,0.0034358944447537114,0.007176577707273606,0.017357422931341855,0.8300476724924083,0.061360858608589794,0.08062157381563254,3,0.0,0.0,0.0,1.0,0.0,0.0
3,1,0.021337623055826024,0.244783579223677,0.10263921481174909,0.1828617672910329,0.22879628841853128,0.2195815271991837,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.39,0.07,0.27,0.12,0.15,4,0.0155666747129951,0.2007760056806317,0.10612623029691458,0.1957186826965226,0.2982416020301381,0.1835708045827977,1,0.0,0.6,0.0,0.2,0.0,0.2
5,5,0.012682570379457483,0.024226316599761853,0.03299893036888628,0.06337506622036407,0.052292117335417054,0.8144249990961133,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.013133096376747788,0.01989973707890556,0.03196343496863206,0.04474006720197587,0.08884552804657236,0.8014181363271662,5,0.0,0.0,0.0,0.0,0.0,1.0
1,1,4.6949682812078574e-05,0.5357922171793909,0.013576084767843187,0.04115498418855305,0.40561129302874976,0.003818471152650935,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.4,0.1,0.18,0.28,0.04,1,0.0003068321084231124,0.6614968752107345,0.014226836230072586,0.03591360775014976,0.279493169811378,0.008562678889241676,1,0.0,0.6,0.0,0.2,0.2,0.0
2,2,0.20776914750878475,0.05016397398424342,0.314434514842447,0.1504577250631772,0.09582942114291691,0.1813452174584307,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.24,0.05,0.36,0.07,0.13,0.15,2,0.19778105839760873,0.03110951737228726,0.32272277137006794,0.15727396248807776,0.12576442891591172,0.16534826145604625,5,0.0,0.0,0.2,0.2,0.2,0.4
4,4,0.004959008891526997,0.18912836046476253,0.013237792105820623,0.02869693123930657,0.7622894064313198,0.0016885008672634335,3,0.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.16,0.04,0.32,0.48,0.0,4,0.00292805061913854,0.22483868112305802,0.02016304027161254,0.02607299553991933,0.7124513027153185,0.013545929730952947,4,0.0,0.2,0.0,0.2,0.6,0.0
3,3,0.12221707559577491,0.04370770643558594,0.14102297238327274,0.45805931742462136,0.11089373913658977,0.12409918902415526,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.01,0.21,0.59,0.09,0.1,3,0.09754380743878237,0.025710927447771696,0.14208930153130736,0.46555539801584245,0.11934715528653864,0.14975341027975764,3,0.0,0.0,0.0,0.8,0.0,0.2
1,1,0.06858475247206974,0.4578411525767654,0.2675683388514623,0.07329544943052113,0.1281472314377235,0.004563075231457894,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.67,0.08,0.13,0.09,0.03,1,0.05034520584670916,0.4535871650572316,0.27530374238939986,0.060977937862639255,0.1566941892263996,0.003091759617620592,1,0.0,0.6,0.2,0.0,0.2,0.0
2,2,0.1923188026125149,0.08467916414318925,0.3885340236444784,0.12559858531023052,0.12543271820441704,0.08343670608516997,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.14,0.05,0.61,0.07,0.11,0.02,2,0.1826986318159419,0.05986303358105201,0.4024628451161574,0.13853497904554443,0.1592433025767788,0.057197207864525625,2,0.4,0.0,0.6,0.0,0.0,0.0
1,1,0.2431910654484645,0.2700998854854309,0.20546389285105027,0.0800453132320439,0.16388200097148778,0.03731784201152278,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.17,0.28,0.36,0.13,0.04,0.02,0,0.24861008682508798,0.21273854584776075,0.22910536404854526,0.09087250078781191,0.18348090284405993,0.03519259964673406,0,0.4,0.4,0.2,0.0,0.0,0.0
0,0,0.3809302558385388,0.18372962748490443,0.27945424079530606,0.017527871938454256,0.13726883580723714,0.0010891681355593007,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.2,0.18,0.52,0.03,0.07,0.0,0,0.39730579920405357,0.15730857580966717,0.29387108896045677,0.016083839609050268,0.13402403953556755,0.0014066568812045705,2,0.4,0.0,0.6,0.0,0.0,0.0
2,0,0.6030312843684579,0.025768632655108627,0.3046401076874705,0.014431063138190517,0.04659288445209399,0.00553602769867838,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.68,0.0,0.31,0.0,0.01,0.0,0,0.48990812514139503,0.011942732675835855,0.429272007921678,0.012428955226337088,0.052261409233719,0.004186769801035,0,0.8,0.0,0.2,0.0,0.0,0.0
3,3,0.006173001143026535,0.011644420673665815,0.01599963337615743,0.9008521003659005,0.04956401993823247,0.015766824503017196,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.99,0.01,0.0,3,0.003471070842315409,0.005736378002092539,0.017382332190688358,0.9193042691079268,0.04013652809838094,0.01396942175859623,3,0.0,0.0,0.0,1.0,0.0,0.0
