True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
5,5,0.09182758642036447,0.08559520920543971,0.11294481594403892,0.11299784346597591,0.1356183946520345,0.46101615031214654,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.05,0.04,0.06,0.01,0.1,0.74,5,0.007130084956133359,0.003909096665769582,0.011230388179729501,0.00933184523826527,0.016215063612449458,0.9521835213476528,5,0.0,0.0,0.0,0.0,0.0,1.0
3,3,0.0567871100471605,0.05228828602100737,0.06377690112121989,0.5950169266989133,0.08357590714902212,0.14855486896267675,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.04,0.05,0.62,0.08,0.2,3,0.00022278964901288636,0.00024889296089726677,0.0008433915074151035,0.9966159995855502,0.0005121058511183169,0.0015568204460061296,3,0.0,0.0,0.0,1.0,0.0,0.0
0,2,0.2629251459943114,0.06504793698281224,0.4048205803557575,0.08203690560713016,0.08327610061978793,0.10189333044020077,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.39,0.09,0.33,0.13,0.04,0.02,2,0.3035504508924207,0.007429379605936923,0.6513895082716407,0.014537451661287601,0.019302296191615994,0.0037909133770980367,2,0.4,0.0,0.6,0.0,0.0,0.0
4,4,0.07559655700511311,0.16649000888615456,0.1751310630721422,0.14221480361876004,0.24343912414562927,0.19712844327220078,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.03,0.07,0.23,0.07,0.38,0.22,4,0.01583593366836385,0.14629159704297942,0.18046180259232822,0.056230842163183296,0.5646944524582697,0.036485372074875635,2,0.0,0.4,0.6,0.0,0.0,0.0
4,2,0.1346477990674955,0.14872131696756302,0.256119230635389,0.1389031737354576,0.2130429267647481,0.10856555282934692,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.15,0.19,0.29,0.12,0.21,0.04,2,0.10753589109158357,0.056929605061452164,0.47024425738529646,0.04622890488054955,0.3116977656516146,0.007363575929503626,0,0.4,0.4,0.0,0.0,0.2,0.0
2,0,0.426905570814397,0.10883935837028764,0.23514735161386313,0.07157295889192664,0.08945821728351791,0.06807654302600769,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.53,0.12,0.21,0.03,0.05,0.06,0,0.5810941449542099,0.02151924960424289,0.3744432403358931,0.004256890967296889,0.0180767574485961,0.0006097166897612651,0,0.4,0.2,0.4,0.0,0.0,0.0
3,3,0.03414559538780572,0.03568580787911261,0.02705528927010794,0.7984049605822884,0.06282350667472839,0.04188484020595684,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.05,0.05,0.78,0.07,0.03,3,5.608022699578939e-08,6.655159616144534e-08,5.662574349316476e-08,0.9999199743188277,7.645787761806606e-05,3.388545987480108e-06,3,0.0,0.0,0.0,1.0,0.0,0.0
3,3,0.07630822321081236,0.07922525813334234,0.10319546045860915,0.37972867641161007,0.12622341546164642,0.2353189663239797,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.02,0.03,0.51,0.14,0.28,3,0.0067374931344303425,0.009844441846311338,0.030376439150152864,0.8094985005285461,0.024069027831234113,0.11947409750932536,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.06746585004728935,0.1219845639738459,0.09026626285455941,0.13082222200149823,0.40688454299002835,0.18257655813277868,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.05,0.12,0.08,0.09,0.63,0.03,4,0.0021490150100692772,0.021427591464539018,0.013029224496977163,0.01678276825307955,0.9233228485700998,0.023288552205234837,4,0.0,0.2,0.2,0.2,0.4,0.0
5,5,0.0800527969043242,0.08840624970675845,0.11350567638415034,0.11015061802049551,0.12967500046773373,0.4782096585165377,4,0.0,0.0,0.0,0.0,1.0,0.0,5,0.01,0.02,0.05,0.01,0.15,0.76,5,0.0030082229371607297,0.003950466708848358,0.010330244036951692,0.0069615571504430375,0.00981257548363331,0.965936933682963,5,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0.18364644691000853,0.1203806640140538,0.30908895074246906,0.1691811937349736,0.10985240680271052,0.10785033779578451,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.24,0.16,0.31,0.17,0.1,0.02,2,0.22307528497169454,0.05024768479616113,0.5610460964415763,0.09989609867032166,0.05595333232479693,0.009781502795448887,0,0.4,0.4,0.2,0.0,0.0,0.0
4,4,0.037700177340043904,0.11024830845159067,0.08268388662891854,0.1475921499232446,0.5353392603038928,0.08643621735230941,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.06,0.16,0.17,0.08,0.46,0.07,4,0.0004672956633187271,0.011980769847199417,0.007502145698730995,0.010288632583940525,0.9691557043440542,0.0006054518627564569,4,0.0,0.2,0.2,0.2,0.4,0.0
5,5,0.06698565588263215,0.09956492308419125,0.11615482626271435,0.11704614726108059,0.20045079668983845,0.3997976508195432,4,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.05,0.08,0.06,0.31,0.5,5,0.002108920082693887,0.009492855629084527,0.01256164491808682,0.0068544030327375325,0.08171969130844611,0.8872624850289507,5,0.0,0.0,0.2,0.0,0.2,0.6
0,0,0.25793521247765844,0.13789737095467833,0.18085790788045672,0.11185194376464916,0.14579570108798898,0.16566186383456824,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.34,0.11,0.3,0.14,0.07,0.04,0,0.4492258914921758,0.04916794989800846,0.34637258170952584,0.02685875731317604,0.10751648400835064,0.02085833557876312,0,0.8,0.0,0.0,0.0,0.2,0.0
4,1,0.08153706052854055,0.25194678561224776,0.14026266523537906,0.14881649084819418,0.19763765523014679,0.17979934254549182,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.07,0.27,0.14,0.09,0.27,0.16,1,0.016797788206954604,0.386702795912885,0.15020602123508,0.07899616229461708,0.3318428941706505,0.03545433817981278,1,0.0,0.8,0.0,0.2,0.0,0.0
3,1,0.09197755742487791,0.27791083792292665,0.0860429786055311,0.20045039830538533,0.21821780787740655,0.12540041986387257,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03,0.33,0.03,0.26,0.27,0.08,1,0.004419927806653829,0.6233326206180009,0.013975223851046263,0.12767514606409744,0.226892366959374,0.0037047147008273432,1,0.0,0.8,0.0,0.0,0.2,0.0
1,5,0.11584305338055745,0.1350151841940763,0.16580842250842992,0.13197912547189383,0.2119683347132391,0.23938587973180328,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.12,0.13,0.11,0.14,0.31,0.19,4,0.044404007543689304,0.08975760080942095,0.24147140260846675,0.05532407404964068,0.40338457467700334,0.16565834031177928,4,0.2,0.2,0.2,0.0,0.4,0.0
3,3,0.05038159428864115,0.06511269464556584,0.05929007282892742,0.659609032187817,0.061398832665853206,0.10420777338319535,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.05,0.09,0.08,0.62,0.08,0.08,3,0.00010160597242542938,0.0003831563943448504,0.0005954399470041925,0.9984623410752466,0.00015289839701260587,0.0003045582139661872,3,0.0,0.0,0.0,1.0,0.0,0.0
3,3,0.041133776051763805,0.041170051684898894,0.04621065075315264,0.7330458322675246,0.0713458431305966,0.06709384611206327,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.02,0.04,0.75,0.12,0.05,3,3.337056328643321e-07,3.3809476667727305e-07,4.6371484499327256e-07,0.9999206168536521,4.842445461656851e-05,2.9823176486745115e-05,3,0.0,0.0,0.0,1.0,0.0,0.0
4,0,0.3654041944501359,0.06633698966264846,0.1343733077727588,0.07854225155153914,0.29656573127842334,0.05877752528449437,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.22,0.2,0.12,0.1,0.36,0.0,0,0.5938970831498913,0.01271196758610685,0.17958166842168688,0.008632824751523084,0.2023172136166867,0.0028592424741052907,4,0.2,0.0,0.0,0.0,0.8,0.0
4,2,0.10925908784616949,0.08799175707585893,0.35102047148495985,0.11566729637329508,0.24290049537480804,0.09316089184490864,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.06,0.13,0.22,0.2,0.33,0.06,2,0.05081535079576622,0.022952596086932096,0.49048631993850006,0.03475046275475654,0.39217835326273526,0.008816917161309897,2,0.2,0.0,0.6,0.0,0.2,0.0
4,1,0.09115535433010638,0.28068695327693527,0.13455742670918017,0.13593028523275288,0.21967174991249663,0.13799823053852872,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.06,0.39,0.08,0.12,0.28,0.07,4,0.017497532638484792,0.3592144506342897,0.1524263107110832,0.05634151849782451,0.4046474292378991,0.009872758280418972,1,0.0,0.6,0.2,0.2,0.0,0.0
4,4,0.13264262631371918,0.18937172920561815,0.18293580766841674,0.15685414525167898,0.18974488250424904,0.1484508090563178,1,0.0,1.0,0.0,0.0,0.0,0.0,4,0.04,0.18,0.18,0.12,0.43,0.05,4,0.07031812029406344,0.22653617190944858,0.28314091317260026,0.09986635361768875,0.3015457748147417,0.0185926661914572,1,0.2,0.6,0.2,0.0,0.0,0.0
0,0,0.4971327307900537,0.07586492978533983,0.22812914825547656,0.05425559379792772,0.08482175881599999,0.05979583855520206,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.55,0.12,0.25,0.03,0.02,0.03,0,0.6333942363367385,0.004225716519047388,0.35467885724288467,0.0009797231738562506,0.006437334360942368,0.0002841323665307366,0,0.6,0.0,0.4,0.0,0.0,0.0
0,0,0.46333662897439293,0.09040797357123487,0.26952966042240367,0.05184275193861222,0.07755288440225329,0.04733010069110313,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.57,0.16,0.18,0.02,0.05,0.02,0,0.605339563873727,0.006470747400365529,0.3831709160994817,0.0008177052143698022,0.004114612935938323,8.645447611775215e-05,2,0.4,0.0,0.6,0.0,0.0,0.0
3,3,0.08146672386867741,0.13839119490965168,0.115130783467086,0.28939786135701795,0.18659904332669444,0.18901439307087256,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.03,0.13,0.05,0.51,0.22,0.06,3,0.008963459018382193,0.05676969613205569,0.05213152455788999,0.6794591165275469,0.1683096113074815,0.03436659245664374,3,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.10017398651019918,0.619014173397113,0.08365281239041614,0.053522226284208274,0.08133961570655078,0.062297185711512916,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.24,0.49,0.12,0.04,0.1,0.01,1,0.011006438154075756,0.9680564720384705,0.010875303046429509,0.0007413729822682188,0.009173639424487097,0.0001467743542687086,1,0.0,1.0,0.0,0.0,0.0,0.0
4,4,0.11388502542813085,0.2508606308100525,0.09029544666491013,0.0686145139993256,0.39687016322029983,0.079474219877281,5,0.0,0.0,0.0,0.0,0.0,1.0,4,0.02,0.26,0.04,0.05,0.56,0.07,4,0.019245233079060637,0.31387817367371873,0.026412255666051574,0.00249512889203932,0.6356588274945928,0.0023103811945371718,4,0.0,0.0,0.0,0.0,1.0,0.0
1,4,0.03330639398743644,0.32460346111824,0.0996185188749107,0.09933575544652133,0.34043960031389225,0.10269627025899927,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03,0.36,0.1,0.04,0.32,0.15,1,0.0015283441578777298,0.49462123906556776,0.02327201963198044,0.013374927339115562,0.4639344305555287,0.0032690392499298638,4,0.0,0.2,0.2,0.2,0.4,0.0
3,1,0.11116496311397224,0.38592628885519925,0.16855459237050954,0.14430086994346483,0.10970300990476183,0.08035027581209239,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.14,0.23,0.23,0.33,0.07,0.0,1,0.03149701416634474,0.7677546993157248,0.10060819014634469,0.04925600973716714,0.049434495292584715,0.0014495913418340017,1,0.0,0.6,0.2,0.0,0.2,0.0
0,2,0.2958850369777807,0.06793774061619699,0.2993370638322517,0.0890846692021115,0.0954003774029787,0.15235511196868046,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.32,0.02,0.34,0.04,0.1,0.18,2,0.41263623334521465,0.009364048011819573,0.4968947355270284,0.02151336849006035,0.03942410367525855,0.02016751095061847,2,0.4,0.0,0.6,0.0,0.0,0.0
2,2,0.1173504287444801,0.1767103520977932,0.3408954245318896,0.11215591053281448,0.15954423207306231,0.09334365201996041,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.11,0.4,0.27,0.02,0.19,0.01,2,0.08193772797930372,0.07816477258221381,0.6834685669391463,0.04163574880384992,0.10390440518265276,0.010888778512833437,2,0.2,0.0,0.6,0.2,0.0,0.0
2,2,0.1278444002276981,0.18261554398173244,0.19663930787096706,0.12963954651742343,0.1834185197472952,0.17984268165488373,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.14,0.33,0.19,0.1,0.14,0.1,2,0.07374590060359727,0.15659292858715393,0.3774566717836704,0.0475655576208546,0.3135286001259889,0.031110341278734584,1,0.4,0.6,0.0,0.0,0.0,0.0
0,2,0.3537775938373501,0.041765221403680663,0.4596796567969641,0.05257100502502757,0.04382575745394331,0.04838076548303429,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.47,0.03,0.36,0.05,0.05,0.04,2,0.3643646720022361,0.0010162455414202045,0.6318785442484687,0.0013193478157415544,0.0012824193848147431,0.0001387710073186462,2,0.2,0.0,0.8,0.0,0.0,0.0
0,0,0.6125675252875171,0.04729837970134648,0.24662056679419334,0.02583497260546782,0.043990259429163035,0.023688296182312284,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.63,0.04,0.29,0.03,0.01,0.0,0,0.6838575507561081,0.0021599530526759635,0.310188473750786,0.0004463454551522847,0.003299502072636266,4.817491264133269e-05,2,0.2,0.0,0.8,0.0,0.0,0.0
5,5,0.08734343566859826,0.08489530037095196,0.10279651525045058,0.09105673714405575,0.13109450487733915,0.5028135066886044,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.04,0.02,0.04,0.01,0.09,0.8,5,0.003719938532013062,0.0035148719719355283,0.00530027672777058,0.002663706164428829,0.010980989727447103,0.9738202168764052,5,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0.10324325120228586,0.30133006339391927,0.14275920319923555,0.12143385053722064,0.14481650072792232,0.18641713093941642,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.19,0.36,0.19,0.07,0.15,0.04,1,0.02911599946394502,0.629664544870379,0.1206450666345377,0.03466411714844976,0.1518891036937476,0.0340211681889408,1,0.2,0.6,0.0,0.0,0.2,0.0
5,5,0.07692558631772509,0.08209493047288471,0.09974103376850493,0.1366418194959761,0.12229766336980058,0.4822989665751084,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.01,0.06,0.13,0.04,0.75,5,0.002423717791308488,0.0033838960455033606,0.005089725612579714,0.017652591391864,0.008769116451430041,0.9626809527073145,3,0.0,0.0,0.0,0.6,0.0,0.4
4,4,0.07476813681059769,0.13776681458393095,0.1461965069694125,0.13732278429391348,0.2795857665733782,0.22435999076876725,3,0.0,0.0,0.0,1.0,0.0,0.0,4,0.09,0.09,0.14,0.05,0.48,0.15,4,0.011674533742429083,0.058829427697656485,0.11061054909699987,0.0483687294405275,0.6083771606234286,0.1621395993989585,4,0.0,0.2,0.2,0.2,0.4,0.0
5,5,0.08174663314436456,0.09484838653497574,0.10724985283339138,0.22798908568572432,0.11161716392598306,0.3765488778755609,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.02,0.07,0.08,0.06,0.74,5,0.007689591565446296,0.010952865873984951,0.02494116498543911,0.30251118620929535,0.01375845628931939,0.640146735076515,3,0.0,0.2,0.0,0.6,0.0,0.2
5,5,0.10765020833126068,0.08391071660739655,0.1152815949956707,0.11236050428710002,0.1240737887892653,0.4567231869893067,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.08,0.05,0.06,0.06,0.11,0.64,5,0.014600774432322635,0.004808747570835218,0.010089629412299187,0.009132068108281183,0.009789935997008975,0.951578844479253,5,0.0,0.0,0.0,0.0,0.0,1.0
5,4,0.09318674389017037,0.10850300441949569,0.13218346638925918,0.10589168690376677,0.30512845134282884,0.2551066470544791,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.04,0.07,0.08,0.07,0.37,0.37,4,0.017725749575391157,0.03324557856250277,0.09956803078838065,0.015123446164485119,0.7022995867276697,0.1320376081815702,4,0.0,0.0,0.0,0.0,1.0,0.0
4,5,0.10860814915023695,0.18779711772797913,0.15804770206412377,0.12197790155587052,0.17030338094880682,0.25326574855298284,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.12,0.31,0.15,0.11,0.17,0.14,4,0.055755727812639023,0.2127767518479282,0.2310096595921073,0.04339554580206463,0.2694400170214878,0.18762229792377305,2,0.0,0.2,0.6,0.0,0.0,0.2
1,1,0.09244501754090816,0.564414198659603,0.10968686709247626,0.06447421309176077,0.12116394888377353,0.04781575473147821,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.14,0.54,0.1,0.04,0.18,0.0,1,0.007247440952996195,0.9337454136801727,0.015964413712609846,0.0020615526478120374,0.040854587043068345,0.0001265919633407798,1,0.0,0.8,0.0,0.0,0.2,0.0
2,0,0.3157535191686714,0.18486274645773948,0.20621477465430635,0.07097927745600183,0.13110765383123227,0.09108202843204868,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.43,0.1,0.23,0.08,0.14,0.02,0,0.40177280018996275,0.15590716842847327,0.3539579583973986,0.00382365404058851,0.08207954720427928,0.002458871739297651,0,0.4,0.2,0.2,0.0,0.2,0.0
1,1,0.1567200903589789,0.28849854046760826,0.14451438259243424,0.1062331081674354,0.1450620511018457,0.1589718273116975,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.09,0.66,0.08,0.05,0.1,0.02,1,0.11237782512479959,0.508152203734418,0.17876535794349888,0.03691504782915012,0.13030926071325985,0.03348030465487394,1,0.2,0.8,0.0,0.0,0.0,0.0
3,3,0.019551750830484226,0.018590393237466564,0.024218519283216555,0.8653880686277498,0.0300638837324584,0.04218738428862456,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.03,0.0,0.82,0.08,0.06,3,1.1950799413551656e-09,1.0376992474056953e-09,1.4145805896477065e-09,0.9999961585815512,7.052107956042826e-07,3.1325602933818053e-06,3,0.0,0.0,0.0,1.0,0.0,0.0
3,1,0.07426069127853613,0.24205446417277526,0.1163492813665296,0.20284039010475904,0.20273454285307824,0.16176063022432166,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.05,0.23,0.1,0.25,0.25,0.12,4,0.012348349973854006,0.3985849041188719,0.06826912623808401,0.18682252334982205,0.3096037617532679,0.024371334566100047,1,0.0,0.8,0.0,0.0,0.2,0.0
5,5,0.09711485260253468,0.0984278865406652,0.12718709690178803,0.11973467306316807,0.1444376864281422,0.41309780446370187,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.01,0.08,0.09,0.07,0.72,5,0.009763980162672912,0.010006324210941562,0.02803713894858938,0.01580397398413754,0.03335113285643211,0.9030374498372268,5,0.2,0.0,0.0,0.0,0.0,0.8
1,1,0.02913659786337959,0.48781683315518576,0.07694971139789106,0.09895742464953018,0.24472280032515767,0.062416632608855854,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.03,0.49,0.03,0.04,0.37,0.04,1,0.0006963981028600563,0.8569785779797235,0.00917102252432432,0.011993647546317064,0.12088829988426202,0.00027205396251334894,1,0.0,0.4,0.2,0.2,0.2,0.0
2,2,0.18513582793724084,0.13072802253956536,0.3422462566068171,0.08664348534005185,0.10570586146213667,0.14954054611418816,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.34,0.1,0.41,0.04,0.05,0.06,2,0.3075135862332492,0.05808608480896629,0.5728407642841735,0.008288980042644885,0.03947771547517157,0.013792869155794482,1,0.2,0.4,0.4,0.0,0.0,0.0
4,4,0.14493400674249532,0.14767930329374654,0.10642606107142505,0.08045620447720485,0.43823416022455003,0.0822702641905781,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.07,0.29,0.04,0.03,0.51,0.06,4,0.0303435234378975,0.05670532457142443,0.041227645056094255,0.005466177779618819,0.8638741303997461,0.0023831987552187083,4,0.2,0.0,0.0,0.2,0.6,0.0
3,3,0.1455185943811238,0.07368862370386334,0.16927044424426596,0.34540084801686505,0.10287555899870506,0.16324593065517692,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.18,0.06,0.12,0.55,0.04,0.05,3,0.054893091294238874,0.005618988835066326,0.12077757326627711,0.7799340033147222,0.020350822470762822,0.018425520818932246,0,0.4,0.0,0.2,0.4,0.0,0.0
1,1,0.11983938747053068,0.34152012878408033,0.25793282115733385,0.09772610542808094,0.1303009976000145,0.05268055955995962,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.14,0.42,0.25,0.08,0.08,0.03,1,0.05467628661043758,0.5183255429150337,0.36735253609789925,0.012240212992605637,0.04498178168345631,0.0024236397005675176,1,0.0,0.8,0.2,0.0,0.0,0.0
2,2,0.15714088374829074,0.09672503629926081,0.381521080837822,0.1082088536738172,0.14275280314077465,0.11365134230003451,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.21,0.17,0.19,0.05,0.29,0.09,2,0.21395311431091035,0.02948668340635525,0.6019934287042304,0.03535822048346463,0.10614607368703748,0.01306247940800187,2,0.4,0.0,0.6,0.0,0.0,0.0
1,1,0.1765330791145259,0.29936099631387636,0.1578189909266247,0.11005458864488263,0.1250745296300012,0.1311578153700892,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.23,0.43,0.11,0.06,0.08,0.09,1,0.18433068115385154,0.4829330622307689,0.21020429567543522,0.03409101171642041,0.07853649015922895,0.009904459064295275,1,0.0,0.8,0.0,0.0,0.2,0.0
0,0,0.4302737481425525,0.1437018125061105,0.16053516472193077,0.07060022319645609,0.11109332241870758,0.08379572901424258,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.59,0.09,0.23,0.01,0.04,0.04,0,0.6332669386057213,0.03869079912291216,0.28810835115802574,0.004857799405955642,0.03287299990744058,0.002203111799944503,1,0.2,0.4,0.2,0.0,0.2,0.0
2,0,0.31990057032943053,0.09996900171133667,0.26786880220355236,0.0896688375837536,0.13382213716076533,0.08877065101116166,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0.11,0.26,0.08,0.1,0.0,0,0.4905320465149053,0.023524666923520485,0.4301511749315191,0.007645610229636679,0.04677820709987828,0.0013682943005402645,0,0.8,0.0,0.2,0.0,0.0,0.0
3,3,0.04139011109739276,0.037563335458457005,0.04931727798432719,0.742036820202606,0.0627745526738954,0.06691790258332161,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.04,0.04,0.08,0.66,0.12,0.06,3,4.886707929155951e-07,3.587865550978433e-07,7.031808599656342e-07,0.9999488887012987,2.562500278667519e-05,2.3935657706536657e-05,3,0.0,0.0,0.0,1.0,0.0,0.0
