True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
5,5,0.09070153073874378,0.09682973306122362,0.15136571719599567,0.13131971601684622,0.14346773897277035,0.38631556401442035,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.05,0.1,0.08,0.14,0.6,5,0.014123023220964141,0.00867101664095261,0.037021653791888647,0.02109353554337594,0.038985678250147315,0.8801050925526711,2,0.2,0.0,0.4,0.2,0.0,0.2
0,0,0.4194127267153089,0.09992735031898803,0.2741437808134013,0.04428357772135734,0.09276021555727719,0.06947234887366721,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.48,0.12,0.34,0.02,0.03,0.01,0,0.5721671281203026,0.011390346939230966,0.39738096642177784,0.00041280156981657735,0.017727123954703886,0.0009216329941685778,0,0.6,0.2,0.0,0.0,0.2,0.0
4,1,0.07354055982186058,0.2397130006459353,0.12404390165970779,0.16277354542512537,0.21992364777328494,0.18000534467408613,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.02,0.22,0.04,0.22,0.4,0.1,4,0.009862322330853178,0.27708635796196157,0.07828322294294776,0.24999344904633403,0.3373007356431136,0.04747391207479016,1,0.0,0.4,0.2,0.0,0.4,0.0
3,4,0.06877919542770747,0.14692504475476162,0.08482478105696481,0.2196715917826188,0.36309401439156763,0.11670537258637971,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.01,0.1,0.09,0.3,0.47,0.03,4,0.0020504993544864184,0.04264511275329903,0.010815166113045066,0.2966677095736967,0.6430112074266924,0.004810304778780458,3,0.0,0.2,0.0,0.4,0.4,0.0
5,5,0.08318219868700641,0.10848247065539186,0.14032101718465567,0.15737044792947774,0.16183641366981383,0.34880745187365436,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.02,0.16,0.12,0.1,0.16,0.44,5,0.010213592299963813,0.018423136813036044,0.03964360597133657,0.045524356988693844,0.0853544896118483,0.8008408183151218,4,0.0,0.2,0.0,0.2,0.4,0.2
3,3,0.10815679869045862,0.08188936320393256,0.11261801930242483,0.41702495334672623,0.1139367825472549,0.16637408290920294,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.08,0.02,0.2,0.45,0.16,0.09,3,0.008562529184353887,0.005768801817468391,0.010590578985189404,0.9487603611830423,0.01303200640515649,0.013285722424788841,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.03303119634818185,0.06851455430059902,0.06436625976274361,0.06897501459049131,0.6408826937502905,0.12423028124769375,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.06,0.1,0.09,0.56,0.19,4,0.00026023459025024617,0.0028271787299904818,0.002983589726944257,0.0028047733276832564,0.9848762873442738,0.006247936280858025,4,0.0,0.0,0.0,0.0,1.0,0.0
5,5,0.09039443077217561,0.11345648595244098,0.13154572264455838,0.13802040196275425,0.14540811203900014,0.38117484662907064,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.02,0.05,0.04,0.03,0.08,0.78,5,0.012101153358355673,0.02137314988146099,0.040437604966473605,0.045913843221376184,0.06349770069967506,0.8166765478726583,5,0.0,0.2,0.2,0.0,0.0,0.6
4,4,0.03972840963086211,0.06404557037431666,0.06557589080657997,0.11069174161751828,0.5921083947997999,0.12784999277092304,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.01,0.02,0.07,0.12,0.56,0.22,4,0.0008455984253422007,0.004669335867404293,0.00683872860752409,0.021921134238396672,0.950396840336708,0.015328362524625045,4,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.12041972476371302,0.3698412955040573,0.22945864304590435,0.10673897295770816,0.1139710175655954,0.05957034616302191,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.18,0.35,0.21,0.1,0.13,0.03,1,0.04300266082145873,0.6278723239251202,0.27204442095021963,0.019399509240600528,0.036168085455739726,0.0015129996068609475,1,0.0,0.8,0.2,0.0,0.0,0.0
0,0,0.5239931796528877,0.0666249171261554,0.19603416230203863,0.05344447599227369,0.10224004847109838,0.05766321645554625,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.55,0.04,0.27,0.02,0.07,0.05,0,0.6937445613134219,0.012783141212543465,0.25927031109798687,0.002739335154652616,0.030244787634887832,0.0012178635865073768,0,0.6,0.0,0.4,0.0,0.0,0.0
5,5,0.11442421742441314,0.10069145621099268,0.12212616851981639,0.140346528753223,0.13314020579723768,0.3892714232943171,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.04,0.02,0.05,0.1,0.76,5,0.02718230859355038,0.01239044771773778,0.030556149738687803,0.04258177793663559,0.045059898919922715,0.8422294170934657,0,0.4,0.0,0.0,0.2,0.0,0.4
3,3,0.24613510636841063,0.07605219580391047,0.12917386936179384,0.2973771396050128,0.18071700178496797,0.07054468707590437,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.27,0.06,0.1,0.42,0.12,0.03,0,0.34517413084751386,0.015402533165815809,0.09079111945857636,0.4086299016360341,0.13511616919351205,0.004886145698547848,0,0.6,0.0,0.0,0.4,0.0,0.0
3,3,0.017624596003315784,0.020473022654100354,0.021180191513121876,0.8706122772179674,0.02735209185469322,0.04275782075680138,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.04,0.02,0.87,0.05,0.0,3,2.7436386107304196e-09,3.264994806432988e-09,3.1258099898250026e-09,0.9999801168901897,1.3923806501512865e-05,5.9501688654849165e-06,3,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0.18649920884260496,0.13423951685214788,0.21105554173585378,0.14094077327667628,0.17996351030573257,0.14730144898698463,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.22,0.12,0.33,0.06,0.16,0.11,2,0.21266220774172484,0.05835762061769718,0.3867908580359113,0.09486449127600537,0.22323980011290132,0.02408502221576002,0,0.4,0.2,0.2,0.0,0.2,0.0
0,0,0.41881305259292434,0.05981214745686317,0.26774567066498356,0.05222427284458901,0.13753996084790734,0.06386489559273247,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.48,0.04,0.36,0.02,0.08,0.02,0,0.5926038059603088,0.0037365805513106826,0.3784174226086511,0.0007942821334954104,0.023587553871501767,0.000860354874732122,2,0.2,0.0,0.4,0.0,0.4,0.0
4,4,0.07286731979290641,0.10217383700144303,0.10107448083185948,0.153467848512073,0.37548099475574376,0.19493551910597423,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.06,0.07,0.04,0.06,0.48,0.29,4,0.00488998056108574,0.018242757235154793,0.025465361034675605,0.15993722972165444,0.7359973266124502,0.055467344834979136,4,0.0,0.0,0.0,0.2,0.8,0.0
0,2,0.26152185329526284,0.12366139928544786,0.3755541518129543,0.06293802395301984,0.0993400030830201,0.076984568570295,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.29,0.2,0.35,0.05,0.09,0.02,2,0.36861494994071176,0.02387670174038526,0.580058355231372,0.001888101865163838,0.024394314753288703,0.0011675764690789508,2,0.4,0.0,0.6,0.0,0.0,0.0
2,1,0.132211489873382,0.2155554098638093,0.1408028506663606,0.1486245756249443,0.19884002444511592,0.16396564952638812,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.21,0.26,0.19,0.06,0.2,0.08,4,0.05660303322841329,0.24694259347300915,0.16503047844704313,0.10107774288032677,0.3844262266448305,0.04591992532637752,4,0.0,0.2,0.2,0.0,0.6,0.0
1,1,0.09790274787401587,0.49353364382102305,0.11112756584036372,0.089952573936682,0.12171410411033141,0.08576936441758409,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.09,0.63,0.12,0.05,0.09,0.02,1,0.0069272915691435955,0.9484223589932974,0.016783488173374186,0.008372054427530477,0.018698940481237197,0.0007958663554172916,1,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.1176893819553522,0.29956276965047907,0.22118348701205753,0.09591185611500581,0.12995371476384524,0.13569879050326022,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.12,0.26,0.28,0.11,0.13,0.1,1,0.06148477320183446,0.5343472139716828,0.2518792594218312,0.025281315729732818,0.10295622322004636,0.024051214454872287,1,0.0,0.8,0.0,0.0,0.2,0.0
3,3,0.04579554919379752,0.05877635515584271,0.04314323538133203,0.7395184461625935,0.05277721042418753,0.0599892036822466,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.09,0.11,0.05,0.52,0.13,0.1,3,9.82103524788698e-05,0.0007199663567934909,0.00011884531881214916,0.9986291518390517,0.0003078282459450554,0.00012599788691886206,3,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.09176688866884125,0.4081766212865647,0.16921577894620518,0.0904304689089396,0.14787660594507063,0.0925336362443788,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.08,0.26,0.26,0.14,0.14,0.12,1,0.014950267412338937,0.7777562590020943,0.07313594877152438,0.01055307642544386,0.12087186272931431,0.0027325856592840874,1,0.0,0.8,0.0,0.0,0.2,0.0
1,1,0.0703630784395459,0.4223164989922704,0.09774707934604109,0.11958367140863368,0.21333767758175154,0.07665199423175745,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.06,0.38,0.16,0.07,0.3,0.03,1,0.006038150213349132,0.7825996641153153,0.027278115261772196,0.044995278264966986,0.13723388524577104,0.0018549068988250484,1,0.0,0.8,0.0,0.0,0.2,0.0
2,0,0.564564347002247,0.056529382858391986,0.15667159779244047,0.03997446575126873,0.1284933313533206,0.053766875242331265,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.57,0.05,0.26,0.0,0.09,0.03,0,0.7870288392166699,0.00497564128919725,0.18359714592524704,0.0005829217168374206,0.022941569859723895,0.0008738819923244539,0,0.4,0.0,0.2,0.0,0.4,0.0
3,3,0.0245013943501784,0.03160553549738565,0.023445799951089603,0.8218060567479684,0.06193271482793067,0.03670849862544713,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.1,0.02,0.78,0.07,0.01,3,1.8243151012959466e-07,2.5107348648518336e-07,1.7491716353754634e-07,0.9995141754427976,0.00046881382590348465,1.640230913887795e-05,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.06383779577268461,0.19403957702722752,0.10895214385821414,0.17071700532447676,0.24390241722796946,0.21855106078942754,4,0.0,0.0,0.0,0.0,1.0,0.0,5,0.03,0.23,0.08,0.12,0.2,0.34,4,0.005908557497286601,0.16638562305501367,0.0566806878101262,0.16755280389721988,0.4702483188746301,0.13322400886572355,1,0.0,0.6,0.0,0.2,0.2,0.0
2,1,0.11712625547985907,0.24134499843986257,0.1823913146298542,0.12268790988592926,0.12704404280745996,0.20940547875703494,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.2,0.27,0.2,0.06,0.08,0.19,1,0.073882555838919,0.3231901342568681,0.32097720688199943,0.07784984684189186,0.09213904768999534,0.11196120849032612,1,0.0,0.8,0.2,0.0,0.0,0.0
0,0,0.49945949571479936,0.08817919139625086,0.17669654367061957,0.0558873447531518,0.12152850918242844,0.05824891528274997,4,0.0,0.0,0.0,0.0,1.0,0.0,0,0.53,0.04,0.27,0.05,0.07,0.04,0,0.7072858399813859,0.013400090805787168,0.26126576136238133,0.0015019468253498454,0.015977063648260504,0.0005692973768352152,0,0.6,0.2,0.2,0.0,0.0,0.0
3,3,0.04120800713844218,0.08959914585392406,0.06318541222263913,0.6036380819881552,0.07368619453195535,0.12868315826488408,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.15,0.02,0.6,0.11,0.11,3,5.786849759608706e-05,0.0026166955547310806,0.0002902563448877216,0.9953571521065568,0.0007645969389481955,0.0009134305572803814,3,0.0,0.2,0.0,0.8,0.0,0.0
2,0,0.22619529991330806,0.16680203399590127,0.22331006817719268,0.09566531583606543,0.1559258488847366,0.13210143319279594,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.34,0.1,0.28,0.07,0.15,0.06,2,0.3517013763841967,0.12375934123370522,0.37713659820571876,0.01291149043149381,0.12221768989498238,0.012273503849902917,0,0.2,0.2,0.2,0.0,0.2,0.2
5,5,0.09363823243827939,0.10980245420529476,0.11097832462042925,0.13478005203370744,0.13986952646087464,0.4109314102414146,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.06,0.07,0.07,0.12,0.12,0.56,5,0.010206510170098252,0.014859816074704343,0.01775395463372362,0.030773956954422425,0.0566215970351446,0.8697841651319069,5,0.2,0.0,0.0,0.0,0.2,0.6
0,0,0.3804785857858401,0.07649360082064952,0.30309791230712435,0.06724008623857688,0.11503799058365875,0.05765182426415039,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.41,0.11,0.31,0.05,0.09,0.03,0,0.5109196443300779,0.017061681804577875,0.41143881739891053,0.003916128406917435,0.05533124776897147,0.0013324802905448291,2,0.4,0.0,0.6,0.0,0.0,0.0
4,5,0.09807622075070051,0.11336053963539253,0.12692728389683935,0.17421406330549927,0.16259202837407574,0.3248298640374926,4,0.0,0.0,0.0,0.0,1.0,0.0,5,0.03,0.03,0.02,0.21,0.23,0.48,5,0.020265932019708704,0.032982422523101615,0.08034283283955414,0.14036415457103138,0.12268920937439856,0.6033554486722057,3,0.2,0.0,0.0,0.6,0.2,0.0
1,1,0.0999496051408737,0.24410886933897288,0.18753125638201396,0.12513437746277603,0.15234529946314598,0.1909305922122175,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.05,0.47,0.12,0.09,0.12,0.15,2,0.05337627748110554,0.2843475552132265,0.4469832466387282,0.0498967675117634,0.10031857513707787,0.06507757801809848,1,0.0,0.4,0.2,0.2,0.0,0.2
0,0,0.5542543181767294,0.049961523417246495,0.18434964994643813,0.057899521064421845,0.10750896881410144,0.04602601858106255,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.52,0.08,0.3,0.01,0.09,0.0,0,0.7043699556796934,0.003625826693683647,0.261173646148936,0.002903942673431961,0.02714732424692033,0.0007793045573350113,0,0.8,0.0,0.2,0.0,0.0,0.0
4,4,0.17164443062664486,0.16082431142304301,0.1516372538948189,0.09398933319514403,0.3130432540233259,0.1088614168370233,4,0.0,0.0,0.0,0.0,1.0,0.0,0,0.33,0.14,0.2,0.04,0.28,0.01,4,0.09176163618438737,0.07124122055770257,0.14558540263065237,0.012169483034650375,0.6701367875700694,0.009105470022537974,4,0.2,0.2,0.2,0.0,0.4,0.0
1,1,0.09792044802670126,0.27135523404278855,0.24324683052844193,0.11564203654001728,0.18185197734937023,0.08998347351268071,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.03,0.45,0.07,0.14,0.3,0.01,2,0.04243077260899285,0.31477949824335816,0.323985725129786,0.06467119460548726,0.24991070211345615,0.0042221072989194865,2,0.0,0.0,0.6,0.2,0.2,0.0
2,0,0.39331262240667786,0.06564148872133989,0.30541112443267876,0.06942639989761365,0.08073457437728097,0.08547379016440908,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.45,0.07,0.35,0.02,0.07,0.04,0,0.5256828730903554,0.003783794485666382,0.4554296738702053,0.002558182145196395,0.011178330710090882,0.0013671456984856796,2,0.2,0.0,0.8,0.0,0.0,0.0
5,5,0.09360325615972674,0.1183777124697862,0.11811294164859508,0.11412921120875477,0.1674709638089262,0.388305914704211,2,0.0,0.0,1.0,0.0,0.0,0.0,5,0.07,0.13,0.15,0.05,0.17,0.43,5,0.008918443221193301,0.017093909556520924,0.026236995765265447,0.012265739942496127,0.061689735993575044,0.8737951755209493,5,0.2,0.0,0.2,0.0,0.2,0.4
3,3,0.08551539323549245,0.09424091363270551,0.10286480357700677,0.3309627428470404,0.1370188731572819,0.2493972735504729,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.04,0.02,0.02,0.54,0.11,0.27,3,0.01582376708467209,0.02986796047605758,0.029966474853941404,0.7482100140737074,0.07141082982105333,0.1047209536905689,3,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0.23664522306835478,0.09991850097633913,0.29253296760846204,0.14036804581829435,0.1189498384417866,0.11158542408676317,4,0.0,0.0,0.0,0.0,1.0,0.0,0,0.27,0.1,0.24,0.2,0.12,0.07,2,0.34384654757491795,0.01925403153750375,0.5278490117753322,0.050759036114320505,0.05031576075694042,0.007975612240984873,0,0.6,0.0,0.4,0.0,0.0,0.0
0,0,0.3536796374534089,0.2634410883495169,0.1446482887938466,0.05727251163404743,0.10459716108437153,0.07636131268480852,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.3,0.4,0.19,0.01,0.07,0.03,0,0.497376517994817,0.31507799938119896,0.14162234792444958,0.004911849986866356,0.03634547611818018,0.004665808594487699,1,0.2,0.6,0.2,0.0,0.0,0.0
5,5,0.05458879880594367,0.09101702575713332,0.0857291321467624,0.09089908821041272,0.12178650615927152,0.5559794489204763,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.05,0.03,0.02,0.14,0.73,5,0.0004353754244992681,0.001986786368252005,0.0015820831313774755,0.0017741173189640613,0.007235977355749175,0.9869856604011581,5,0.0,0.0,0.0,0.0,0.0,1.0
4,5,0.09295893827480188,0.11967309869819416,0.1759152132113322,0.14164331430028593,0.18522296539386687,0.28458647012151894,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.09,0.01,0.08,0.15,0.64,2,0.03760586183166704,0.04382383418103805,0.41524807713017475,0.06522765904279831,0.202526359380811,0.23556820843351103,2,0.0,0.2,0.4,0.0,0.4,0.0
3,3,0.1145444485523638,0.16681088727614368,0.12418597049976478,0.26257493738771204,0.1354937648728972,0.19638999141111854,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.05,0.21,0.08,0.49,0.1,0.07,3,0.0284596550989099,0.12154498249780123,0.05185667665944345,0.6066076656666077,0.09404985215811845,0.09748116791911937,3,0.0,0.2,0.0,0.6,0.0,0.2
2,0,0.4343536899703904,0.037808766330986364,0.3627957888176685,0.04344520205164064,0.047190430165289926,0.07440612266402422,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0.03,0.27,0.02,0.03,0.05,0,0.6118127793613438,0.0009737829410613248,0.38312482176777896,0.0005644979759072614,0.0028612377985257277,0.0006628801553831001,0,0.6,0.0,0.4,0.0,0.0,0.0
2,2,0.11239803605875015,0.17289230366795957,0.2820648393696603,0.10145507397503535,0.1810690822002638,0.1501206647283308,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.12,0.16,0.23,0.09,0.26,0.14,2,0.06427943020002833,0.1744087871925251,0.505779789846518,0.029027378017062073,0.18866380201925834,0.03784081272460816,1,0.2,0.6,0.2,0.0,0.0,0.0
3,3,0.05029465024284618,0.09837342672756555,0.08644475984798762,0.5355104805830605,0.17100559841137786,0.058371084187162234,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.02,0.08,0.66,0.22,0.0,3,0.00013717733173765334,0.004275801053062207,0.001246459291836324,0.9799692193113904,0.01416810550067348,0.0002032375113000443,1,0.0,0.6,0.2,0.0,0.2,0.0
0,0,0.5514652081477193,0.0312579129406961,0.3479556612817654,0.019072291226707245,0.035187924123967304,0.015061002279144692,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.46,0.08,0.41,0.0,0.04,0.01,0,0.6716732745474072,0.0020659085304164868,0.3223841727519792,0.00016652655170179193,0.003686161952398211,2.39556660970119e-05,2,0.4,0.0,0.6,0.0,0.0,0.0
0,2,0.19229288443438303,0.19974558328944814,0.24186609172411322,0.0886342901583274,0.10881303939812752,0.1686481109956007,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.29,0.29,0.29,0.01,0.08,0.04,2,0.26890483296632484,0.17749589819784706,0.456958563645899,0.013562316377229646,0.04452695939670276,0.038551429415996555,2,0.2,0.0,0.6,0.0,0.0,0.2
4,4,0.05600072385286623,0.28812229775844805,0.12553292001399166,0.09836793240565112,0.3266723312548497,0.10530379471419321,1,0.0,1.0,0.0,0.0,0.0,0.0,4,0.01,0.3,0.12,0.12,0.41,0.04,4,0.00279592750205253,0.481961675567409,0.041413931202751116,0.00766312439721571,0.46311923880697126,0.0030461025236002788,1,0.0,0.6,0.2,0.0,0.2,0.0
0,2,0.36820612681960585,0.05308840515650085,0.40058132531483076,0.04696110573452387,0.055868868920630595,0.07529416805390804,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.32,0.07,0.37,0.07,0.07,0.1,0,0.5181541550287037,0.0032473285800025424,0.47124934066239743,0.0007058459907647689,0.005749174638449758,0.0008941550996820117,2,0.4,0.0,0.6,0.0,0.0,0.0
3,1,0.08611763358196543,0.24287943460312653,0.10202392407753291,0.21439952170750065,0.21715662588379175,0.13742286014608285,1,0.0,1.0,0.0,0.0,0.0,0.0,3,0.03,0.26,0.06,0.44,0.19,0.02,1,0.006520606146153442,0.45531759013456097,0.02815263160218724,0.25495408317028745,0.24005308788841026,0.015002001058400672,1,0.0,0.8,0.0,0.0,0.2,0.0
5,5,0.0973723598943726,0.138115951888529,0.12781121392980538,0.12886242658483543,0.12503001309510423,0.3828080346073533,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.03,0.08,0.11,0.06,0.71,5,0.01337217141850615,0.04130816164083451,0.04559488025439452,0.028143287443482653,0.038105715276779736,0.8334757839660023,1,0.2,0.6,0.0,0.0,0.0,0.2
2,2,0.3447063131551266,0.05019792717444128,0.44001709099389563,0.06409017126768758,0.05542160185112957,0.04556689555771932,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.39,0.04,0.3,0.21,0.05,0.01,0,0.47444744766746244,0.0018422591417013865,0.5195880947345566,0.0009489940361264857,0.0030137902696881036,0.00015941415046511043,0,0.6,0.0,0.4,0.0,0.0,0.0
0,0,0.3158024734967715,0.07920385337941716,0.24881390765016811,0.08622387676951608,0.1872401054994228,0.08271578320470421,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.39,0.12,0.3,0.08,0.1,0.01,0,0.5064563003894169,0.007293134228313938,0.4054060824863397,0.007765839088883765,0.07081267624349236,0.0022659675635534364,0,0.4,0.0,0.0,0.2,0.4,0.0
5,5,0.0931695346575211,0.12116009930913088,0.11857720975289532,0.1288876513122061,0.13037149952199587,0.4078340054462507,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.02,0.05,0.03,0.01,0.09,0.8,5,0.011717200134356271,0.024291518370325862,0.025164906228104515,0.029643450704920034,0.04139798908195449,0.8677849354803386,5,0.0,0.2,0.0,0.0,0.0,0.8
5,5,0.0941774675203895,0.11217542117824386,0.12284946275702016,0.13475205786972783,0.14132581632483843,0.3947197743497802,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.1,0.03,0.08,0.16,0.6,5,0.01124651606112757,0.018114897969405096,0.02707639658383952,0.02916767314006825,0.05875825384955193,0.8556362623960075,5,0.2,0.0,0.0,0.2,0.0,0.6
